coin,Date,Open,High,Low,Close,Volume,VWAP,TWAP
ethereum,2017-04-23,48.09026463,48.41955392,47.80104135,48.41955392,1158119.58112119,48.06007477,48.06194482
ethereum,2017-04-22,48.24952314,48.57575651,47.969612100000006,48.163067100000006,1127017.37347768,48.32677929,48.32674747
ethereum,2017-04-21,49.4524243,49.46455521,48.18678136,48.31038052,1224341.37260721,48.88455853,48.85338949
ethereum,2017-04-20,48.43366306,49.79571218,48.32013314,49.47416606,1792641.95346597,48.91612482,48.90676734
ethereum,2017-04-19,50.37445912,50.57657932,47.18893593,48.53021178,1827367.65611217,50.24118918,50.23245341
ethereum,2017-04-18,48.17133933,50.64230349,48.04638383,50.42899562,1768778.66847188,49.4553151,49.32337623
ethereum,2017-04-17,48.36423315,48.48905957,47.8917654,48.14046241,1218488.05201852,48.20618918,48.2036931
ethereum,2017-04-16,49.14709570000001,49.15381166,48.16608734,48.33280607,969299.30831125,48.6764472,48.64705745
ethereum,2017-04-15,47.51361813,49.45070371,47.0920456,49.22235049,1630579.20961915,48.02281813,48.05816355
ethereum,2017-04-14,49.87254372,49.88231424,46.81235439,47.58082725,2063674.43193467,48.12695304,48.04402866
ethereum,2017-04-13,46.173087200000005,50.52407024,46.173087200000005,49.94607124,3291937.93096189,48.61188515,48.45284038
ethereum,2017-04-12,43.39371872,47.20260813,42.78347145,46.14960579,2209207.10371094,44.24239061,43.9529153
ethereum,2017-04-11,43.14787309,43.70491383,43.0494208,43.40902072,1201857.12590098,43.44485597,43.44293536
ethereum,2017-04-10,43.34211262,43.67129248,42.31533453,43.13002313,1371502.50702636,42.87378457,42.86888258
ethereum,2017-04-09,44.30524452,44.46651623,42.94135981,43.38874673,1538672.2992483,43.64861831,43.65729152
ethereum,2017-04-08,42.01953534,45.2664265,42.01953534,44.38222593,1913526.53348846,44.3639018,44.38843123
ethereum,2017-04-07,43.07180426,44.36468664,41.56725079,42.11520986,2177777.17209911,43.05416601,42.99522615
ethereum,2017-04-06,45.03280095,45.37906909,41.30020017,43.10307097,3463670.61905764,44.11152912,44.17515984
ethereum,2017-04-05,44.43549147,47.3164628,44.30600572,45.23231424,2772052.29627236,45.99275144,46.02424938
ethereum,2017-04-04,44.21923845,45.54891804,41.59433766,44.56689135,3623377.62356267,43.70534484,43.67322717
ethereum,2017-04-03,48.51963363,48.51963363,43.283249700000006,44.22841438,4257174.77276334,45.88234324,45.87375555
ethereum,2017-04-02,50.392507200000004,50.88042401,45.36285447,48.57753003,2899691.5379026,49.78888164,49.879657200000004
ethereum,2017-04-01,49.87400342,51.67041839,48.88334570000001,50.43591370000001,2022110.92088571,50.06589948,50.1244071
ethereum,2017-03-31,50.86328438,50.86613848,47.41424779999999,49.80643282,3239615.46409788,49.70415278,49.78588096
ethereum,2017-03-30,52.57367323,52.69270151,50.73129427,50.78500381,2241431.00544308,51.7053001,51.65752138
ethereum,2017-03-29,50.52100107,53.35792204,50.32663607,52.59099556,3241033.15745554,52.06695672,52.03769894
ethereum,2017-03-28,49.41037991,50.66535626,49.18770232,50.51136105,2266681.98165754,49.95520792,49.96945837
ethereum,2017-03-27,50.98919917,52.04070132,48.78076723,49.40065073,2679495.52540054,50.83183541,50.82280743
ethereum,2017-03-26,50.95125552,51.43887261,49.16600309,50.90928127,2848226.8389161,50.49220366,50.50134204
ethereum,2017-03-25,52.40022061,52.89236874,47.67247733,50.96359782,4692082.98085685,50.11458839,50.14878843
ethereum,2017-03-24,43.56060839,53.4402775,43.11047422,52.151645200000004,6409612.50763342,46.92613815,46.15464965
ethereum,2017-03-23,42.30407657,44.48038628,41.14391999,43.54491636,2672591.28105786,42.08469784,42.08836751
ethereum,2017-03-22,43.00479265,43.34779379,39.74788395,42.16784815,3013853.81775452,41.70927176,41.79305723
ethereum,2017-03-21,43.164654399999996,44.19508835,42.2830503,43.06864189,2434614.66750219,43.466299,43.4497948
ethereum,2017-03-20,44.35215902,45.85215615,42.28141268,42.99751701,3996175.90883916,44.33282331,44.31306769
ethereum,2017-03-19,34.30992417,46.6539518,34.30992417,43.98647655,6020991.68932857,40.00888759,40.22602112
ethereum,2017-03-18,46.24527741,46.34715916,31.51744186,33.03970565,7909832.79640522,40.44874094,39.98477344
ethereum,2017-03-17,45.98016174,53.63081501,37.43049942,46.11957737,11624906.0947934,46.88080523,47.05312413
ethereum,2017-03-16,35.02924004,46.53307467,35.02924004,45.62401736,11324747.4758404,40.87046543,40.62558966
ethereum,2017-03-15,28.45176275,34.64321311,28.23050131,34.64321311,5606952.52359928,30.46987038,30.19245452
ethereum,2017-03-14,28.28136895,29.69205383,27.15838154,28.43889416,3804035.5422660005,28.32952017,28.35215002
ethereum,2017-03-13,23.20494628,30.32380015,23.20494628,28.28052745,9951155.7385737,27.56057008,27.09039403
ethereum,2017-03-12,21.41797021,23.13929379,21.33192251,23.13760547,3977197.85607593,22.32732627,22.30193853
ethereum,2017-03-11,19.38685493,21.51707677,19.09627645,21.42851529,3741413.73374035,19.85514947,19.882830399999996
ethereum,2017-03-10,17.66714163,19.71405509,17.62517153,19.24923178,4984724.21526536,18.30243041,18.1743454
ethereum,2017-03-09,16.67462647,17.76513477,16.38693641,17.67294294,2086647.00491858,17.26682749,17.29384205
ethereum,2017-03-08,18.86530673,18.86530673,16.73801017,16.73801017,2907869.28041695,18.01438951,18.03298822
ethereum,2017-03-07,19.61769723,19.65545362,18.73756645,18.86700943,2303778.8707696,19.19202854,19.20177771
ethereum,2017-03-06,19.19173802,20.04195728,19.0662951,19.65115872,1916136.86123618,19.53170995,19.50983052
ethereum,2017-03-05,18.63275448,19.36159728,18.27952263,19.19124529,1691024.02178382,18.89266479,18.88972116
ethereum,2017-03-04,19.40210877,20.02040675,18.68423108,18.68423108,1555992.57931242,19.60426228,19.48210761
ethereum,2017-03-03,19.05695015,20.62798268,18.40632969,19.43829199,5181667.08799733,19.76358102,19.75964138
ethereum,2017-03-02,17.36845068,19.29633367,16.92061887,19.07078624,4732237.64491047,18.25530405,18.12494815
ethereum,2017-03-01,15.93281284,17.36557011,15.63251128,17.36557011,2985222.25470497,15.97953463,16.00099402
ethereum,2017-02-28,15.46543595,16.19297988,15.29784614,15.89337655,4073655.77170613,15.83559437,15.83458711
ethereum,2017-02-27,14.58746981,15.64068067,14.38630669,15.35594826,2391546.80756714,14.701590900000001,14.69743969
ethereum,2017-02-26,13.60893224,14.61022892,13.49075237,14.6091937,1721352.74348156,13.82110579,13.831954699999999
ethereum,2017-02-25,13.13923122,13.79036631,13.05249324,13.60811663,1736555.98712284,13.41957337,13.42502421
ethereum,2017-02-24,13.16470893,13.264672000000001,12.95842153,13.14188766,1843993.63565291,13.12871726,13.12602703
ethereum,2017-02-23,12.67262352,13.2475733,12.631257699999999,13.19173897,1393566.32275951,12.829050500000001,12.81623534
ethereum,2017-02-22,12.76895302,12.82405022,12.62672176,12.67690782,1049964.97566522,12.73552242,12.73149932
ethereum,2017-02-21,12.41833661,12.83318749,12.28807936,12.76312315,1537254.6521168002,12.63631718,12.63268804
ethereum,2017-02-20,12.83454621,12.94913434,12.51228076,12.51228076,1364386.28182549,12.82042087,12.82271821
ethereum,2017-02-19,12.85726717,12.90106377,12.79960376,12.82798603,931998.67527651,12.85338585,12.85281837
ethereum,2017-02-18,12.7600405,12.85365933,12.72444831,12.85365933,1029453.74985261,12.7935508,12.79434887
ethereum,2017-02-17,12.92193067,12.933504600000001,12.76015186,12.77493296,1224753.11037394,12.85533373,12.84308094
ethereum,2017-02-16,12.96508185,12.96533649,12.61293077,12.92856866,3224811.93582314,12.82807565,12.81703095
ethereum,2017-02-15,13.04081575,13.05546913,12.66411131,12.98495898,1733694.49302047,12.86775585,12.86935445
ethereum,2017-02-14,11.27365398,13.3033499,11.27365398,13.04117521,3794174.4198452993,12.5023687,12.30597517
ethereum,2017-02-13,11.32657911,11.35075818,11.19424805,11.27317399,950465.73144721,11.25835806,11.25905605
ethereum,2017-02-12,11.30034708,11.33388283,11.27066292,11.32228605,932243.57279775,11.30181576,11.301755499999999
ethereum,2017-02-11,11.26648654,11.33878604,11.21645215,11.29751904,1184390.2758934998,11.26775513,11.26907804
ethereum,2017-02-10,11.0130939,11.28539974,10.73955354,11.26183277,1776607.8262576999,11.0048469,11.03022245
ethereum,2017-02-09,11.4834914,11.61020604,10.70188082,11.01644869,2737330.141726,11.14237073,11.22898549
ethereum,2017-02-08,11.575867500000001,11.69177325,11.33199964,11.48168904,1490764.0914283998,11.50073979,11.50769011
ethereum,2017-02-07,11.473212599999998,11.64044046,11.45882238,11.57726443,1317401.01241302,11.5595076,11.55801524
ethereum,2017-02-06,11.33035475,11.51603899,11.30036141,11.47523212,1009208.30072684,11.4090349,11.41163735
ethereum,2017-02-05,11.41561973,11.45125761,11.3187061,11.3187061,1095897.42665626,11.37516628,11.37124617
ethereum,2017-02-04,11.06667483,11.47152634,11.06667483,11.39489766,2344836.16996885,11.35695256,11.35420194
ethereum,2017-02-03,10.82956805,11.04894988,10.75181174,11.04355443,1760582.94898694,10.88706852,10.88643968
ethereum,2017-02-02,10.76448748,10.88715285,10.66935173,10.82536517,1393616.08745258,10.74859263,10.75109998
ethereum,2017-02-01,10.7351795,10.88091917,10.59905357,10.76893578,1766726.69039248,10.77174244,10.77289383
ethereum,2017-01-31,10.62847882,10.74784647,10.57863109,10.71737941,1615021.2586087,10.64572051,10.64152708
ethereum,2017-01-30,10.54026586,10.72792484,10.51690445,10.632286,1189901.57114851,10.5793897,10.57345756
ethereum,2017-01-29,10.58895258,10.58895258,10.44902227,10.53991627,790971.23486534,10.5458873,10.5459772
ethereum,2017-01-28,10.55189331,10.59133979,10.48285604,10.57742808,884216.73610988,10.55886472,10.55838806
ethereum,2017-01-27,10.60359723,10.63046149,10.480151699999999,10.5499081,1078981.82339706,10.53756622,10.53784365
ethereum,2017-01-26,10.60272814,10.67044434,10.52674736,10.60804967,1295137.34217419,10.59683882,10.59679395
ethereum,2017-01-25,10.73862931,10.74350836,10.52786235,10.61339788,1175799.49262328,10.612099699999998,10.61237572
ethereum,2017-01-24,10.85013352,10.85013352,10.66629908,10.73080033,1304370.87943983,10.72629605,10.72616354
ethereum,2017-01-23,10.7616755,10.86488916,10.68812782,10.85979727,1167923.69162521,10.77336472,10.77888634
ethereum,2017-01-22,10.9374525,11.00252677,10.54215986,10.7461415,1832035.32187535,10.825866699999999,10.82989408
ethereum,2017-01-21,10.58573456,11.02620467,10.58557837,10.9374525,0.0,10.77535066,10.78447042
ethereum,2017-01-20,10.35829825,10.71184857,10.30941498,10.59784921,2080521.51569519,10.53487145,10.52509562
ethereum,2017-01-19,10.18366241,10.41400315,10.09946598,10.37962459,1814808.93711305,10.23605027,10.24333727
ethereum,2017-01-18,10.32544169,10.52171695,9.79697055,10.10588693,2176951.41447277,10.20978171,10.20309104
ethereum,2017-01-17,9.5628828,10.5958227,9.53755662,10.32293663,3059572.28022994,10.05303093,9.99621217
ethereum,2017-01-16,9.78646355,9.83039593,9.54154566,9.56182495,1696873.14168083,9.69756307,9.69703224
ethereum,2017-01-15,9.74939197,9.8875799,9.72895462,9.79553388,1646430.94561176,9.79586693,9.79567752
ethereum,2017-01-14,9.68225268,9.84872494,9.48670734,9.74479847,2348872.9465552,9.65832213,9.66242238
ethereum,2017-01-13,9.61974111,9.72630408,9.31541803,9.68778023,3089090.06826082,9.58814937,9.59012626
ethereum,2017-01-12,9.39999378,9.8447877,9.05566099,9.62779082,4081458.39765525,9.36579289,9.39518386
ethereum,2017-01-11,10.60124657,10.73374563,9.20382125,9.41093835,4865906.27695697,9.82581635,10.01392003
ethereum,2017-01-10,10.40280773,10.750943199999998,10.38720756,10.60107654,2168920.87894657,10.55217389,10.56671857
ethereum,2017-01-09,10.35330429,10.86304456,10.18185599,10.41968313,4546181.30160494,10.53177455,10.51780943
ethereum,2017-01-08,9.92277039,10.48991956,9.88123954,10.35093743,3158281.21970419,10.11743611,10.13250789
ethereum,2017-01-07,10.21029649,10.289707,9.58578253,9.93830659,4862096.56933991,9.90087009,9.91229142
ethereum,2017-01-06,10.50716302,10.85823445,9.43249089,10.2112226,7237247.939905,10.26881333,10.23354657
ethereum,2017-01-05,11.90807441,12.67093337,9.33424173,10.46889183,12558520.064197501,10.88511668,11.07563077
ethereum,2017-01-04,9.89891189,11.91737542,9.69101321,11.87948539,8458992.41734245,10.97157482,10.94201179
ethereum,2017-01-03,8.61386474,10.14155796,8.55055221,9.89725389,6508530.70495164,9.32564965,9.13618956
ethereum,2017-01-02,8.39918086,8.67522423,8.26855343,8.61491828,2601658.53066511,8.44598858,8.44739461
ethereum,2017-01-01,8.10474765,8.65068669,8.10474765,8.40732047,3416401.0670175,8.41536904,8.41558638
ethereum,2016-12-31,8.29917367,8.29917367,8.05324669,8.09915749,1610916.69379185,8.13315256,8.12262973
ethereum,2016-12-30,8.440097699999999,8.612948300000001,8.21192209,8.30371555,3065062.44031442,8.42703934,8.40784488
ethereum,2016-12-29,7.64372708,8.69781316,7.64372708,8.42829906,6397417.36847275,8.34250286,8.29294837
ethereum,2016-12-28,7.36744543,7.82492249,7.26746937,7.643623,3271730.95373901,7.44163417,7.42126841
ethereum,2016-12-27,7.46357206,7.48568291,7.29603622,7.38608686,1639510.32928093,7.4098899000000005,7.41425081
ethereum,2016-12-26,7.29309436,7.50399287,7.17799134,7.46126858,1515254.76390161,7.44306185,7.44311407
ethereum,2016-12-25,7.43545131,7.52883277,7.31616685,7.31616685,1644426.5859245001,7.44107852,7.44019076
ethereum,2016-12-24,7.30837047,7.57847743,7.29837957,7.43760984,1836811.65816391,7.47025213,7.47912651
ethereum,2016-12-23,7.69437191,7.79212785,7.27705472,7.35288413,4155554.95343696,7.49929786,7.51547601
ethereum,2016-12-22,8.07455458,8.07455458,7.60218716,7.69129046,3289991.0277412003,7.76167289,7.768313900000001
ethereum,2016-12-21,7.7510205999999995,8.08528889,7.73298832,8.05249317,2254463.66786695,7.87339737,7.85228487
ethereum,2016-12-20,7.73045645,7.81437627,7.64731156,7.74309345,1501857.11348028,7.72250882,7.72288085
ethereum,2016-12-19,7.95566121,7.95998173,7.70423023,7.73019396,1450924.29666701,7.82804499,7.82694614
ethereum,2016-12-18,7.92083681,7.9979474,7.79628306,7.95622488,1552890.74011055,7.91853066,7.91978469
ethereum,2016-12-17,7.91279353,7.98284589,7.60211504,7.98284589,1949620.17744119,7.73147341,7.74383546
ethereum,2016-12-16,7.91263758,7.9997563,7.85286285,7.90758905,1184929.0872946999,7.92056041,7.91568816
ethereum,2016-12-15,8.30980397,8.30980397,7.79257371,7.8819289,3314093.65419927,8.01843924,8.04034751
ethereum,2016-12-14,8.48314963,8.60705264,8.30438588,8.31911095,1795001.00954387,8.45916806,8.46133085
ethereum,2016-12-13,8.60560286,8.61488119,8.41099292,8.48581069,1287346.71642666,8.49986638,8.49501938
ethereum,2016-12-12,8.26183185,8.67530746,8.25503865,8.60202369,2703766.62491806,8.46665568,8.43684281
ethereum,2016-12-11,8.22495002,8.34090579,8.18041992,8.26489241,1556313.13115505,8.25651578,8.25675034
ethereum,2016-12-10,8.491527,8.61504129,8.12448507,8.2303743,2399801.92978183,8.43236838,8.40575913
ethereum,2016-12-09,8.19997909,8.73234497,8.08000351,8.51533361,4767328.53939913,8.43796823,8.44276511
ethereum,2016-12-08,8.44294717,8.93625269,8.24141367,8.24141367,5264375.1122227,8.58375217,8.57771793
ethereum,2016-12-07,7.85750215,8.60194059,7.41192077,8.44662188,7616818.29464457,7.79400088,7.88245411
ethereum,2016-12-06,6.89563129,7.93442996,6.01499237,7.85139001,17573981.367422,7.05879133,6.93568492
ethereum,2016-12-05,7.623183500000001,7.73299849,6.79307574,6.91907158,5103817.86839213,7.35545585,7.39377277
ethereum,2016-12-04,8.03970057,8.05884683,7.59491516,7.59491516,2475361.72895205,7.86897443,7.86157535
ethereum,2016-12-03,7.89640807,8.29687761,7.80859509,8.04382322,3460937.86149034,8.05613229,8.05657491
ethereum,2016-12-02,8.60540456,8.61192232,7.58428366,7.87760659,4510335.96065462,8.07061123,8.16088657
ethereum,2016-12-01,8.71516343,8.77349587,8.52392296,8.60578301,1023126.71571541,8.63895167,8.63157327
ethereum,2016-11-30,8.25929645,8.87718092,8.25929645,8.7178516,2763238.70599151,8.56513804,8.5878429
ethereum,2016-11-29,8.85325185,8.86168865,7.94019101,8.29598009,4464042.02552132,8.29505443,8.37231363
ethereum,2016-11-28,9.12696828,9.15785436,8.85173134,8.85173134,1234383.57516674,8.96892747,8.96633209
ethereum,2016-11-27,9.41849207,9.41849207,8.91022211,9.12914267,1644728.28723284,9.17672387,9.21758035
ethereum,2016-11-26,9.48079133,9.59541685,9.39238038,9.42179107,652456.43382868,9.47827596,9.47057817
ethereum,2016-11-25,9.31951627,9.83772502,9.30017512,9.51992444,1551718.79429949,9.47874254,9.48836111
ethereum,2016-11-24,9.96530986,9.98212109,8.92820041,9.33626802,3061059.55529271,9.48017461,9.63048791
ethereum,2016-11-23,10.14534279,10.16717583,9.893958300000001,9.9736233,879951.97232432,10.052444699999999,10.03129256
ethereum,2016-11-22,9.75846053,10.34354029,9.71901769,10.14056954,2647557.50144775,10.09479524,10.07153426
ethereum,2016-11-21,9.72439835,9.78088932,9.65699405,9.76286482,632235.52477452,9.72319762,9.72326257
